overall_qual,gr_liv_area,exter_qual,kitchen_qual,total_bsmt_sf,garage_area,garage_cars,1st_flr_sf,bsmt_qual,year_built,garage_finish,garage_yr_blt,year_remod/add,fireplace_qu,full_bath,foundation_PConc,mas_vnr_area,totrms_abvgrd
7,1872,3,3,1845.0,604.0,2.0,1872,4,1988,3,1988.0,1988,3,2,0,102.0,6
6,1264,3,3,676.0,400.0,2.0,676,4,1914,1,1994.0,1995,0,1,0,0.0,6
8,2500,4,5,1168.0,683.0,3.0,1168,5,2005,3,2005.0,2005,4,3,1,130.0,9
5,784,3,4,784.0,0.0,0.0,784,3,1924,0,1924.0,1950,0,1,0,0.0,5
2,612,3,3,0.0,308.0,1.0,612,0,1940,1,1965.0,1950,0,1,0,0.0,4
7,2403,3,3,1032.0,349.0,1.0,1207,3,1940,1,1940.0,1950,3,2,0,0.0,10
6,1644,3,3,1416.0,418.0,2.0,1644,3,1953,3,1953.0,1953,4,1,0,238.0,7
7,1729,4,4,860.0,542.0,2.0,860,4,2002,3,2002.0,2002,0,2,1,214.0,7
5,879,3,3,830.0,180.0,1.0,879,3,1936,1,1936.0,1950,0,1,0,0.0,4
5,864,3,3,864.0,572.0,2.0,864,3,1955,1,1957.0,1990,0,1,0,0.0,5
6,1196,3,3,1196.0,297.0,1.0,1196,4,1956,2,1956.0,1956,4,1,0,74.0,6
6,1400,3,3,672.0,440.0,2.0,672,3,1978,3,1978.0,1978,3,1,0,203.0,6
4,1510,3,3,755.0,296.0,1.0,755,3,1940,1,1940.0,1950,4,1,0,0.0,7
4,1294,3,3,0.0,0.0,0.0,694,0,1900,0,1900.0,2000,0,2,0,0.0,7
7,1240,4,4,1240.0,826.0,3.0,1240,4,2006,2,2006.0,2006,0,2,1,0.0,5
5,988,3,3,988.0,624.0,2.0,988,3,1962,1,1977.0,1962,0,1,0,51.0,6
5,1560,3,3,1560.0,792.0,3.0,1560,3,1968,1,1968.0,1968,0,2,0,0.0,8
5,1368,3,3,1078.0,195.0,1.0,1368,2,1950,2,1950.0,1950,0,1,0,0.0,6
7,1484,4,4,1473.0,606.0,2.0,1484,4,2004,2,2004.0,2005,0,2,1,109.0,7
8,1226,4,4,1226.0,484.0,2.0,1226,4,1980,3,1980.0,1980,2,1,0,0.0,4
6,1169,3,3,1160.0,402.0,2.0,1169,4,1993,3,1993.0,1994,3,2,1,112.0,6
7,1651,3,3,725.0,276.0,1.0,1035,3,1963,1,1963.0,1999,3,2,0,364.0,6
4,816,3,3,816.0,288.0,1.0,816,3,1938,1,1958.0,1958,4,1,0,0.0,3
7,1564,4,4,1564.0,814.0,3.0,1564,4,2007,2,2007.0,2007,0,2,1,212.0,6
6,1912,3,3,482.0,672.0,2.0,1221,2,1905,1,2003.0,2000,3,2,0,0.0,7
7,1525,4,4,1510.0,534.0,2.0,1525,4,2006,2,2006.0,2006,4,2,1,0.0,6
6,1456,4,4,728.0,390.0,2.0,728,4,2005,3,2005.0,2006,4,2,1,0.0,8
5,1330,2,3,396.0,390.0,1.0,665,2,1910,1,2001.0,2004,0,1,0,0.0,7
7,1720,4,4,840.0,400.0,2.0,840,4,2002,3,2002.0,2003,4,2,1,0.0,7
5,1280,3,3,793.0,432.0,2.0,1280,3,1966,3,1966.0,1966,3,2,0,87.0,6
8,1179,4,3,1166.0,480.0,2.0,1179,4,1988,2,1988.0,1988,0,2,0,0.0,5
5,960,4,3,850.0,576.0,2.0,960,3,1926,2,1981.0,1980,0,1,0,0.0,5
10,2633,5,5,2633.0,804.0,3.0,2633,5,2001,2,2001.0,2002,4,2,1,705.0,8
6,988,4,4,988.0,297.0,1.0,988,3,1959,1,1959.0,1998,0,2,0,0.0,6
7,1055,3,3,1061.0,319.0,1.0,1055,4,1978,1,1978.0,1978,0,2,0,0.0,4
5,1422,3,3,1290.0,352.0,1.0,1422,3,1926,1,1973.0,1950,0,1,1,0.0,6
6,1320,3,3,630.0,484.0,2.0,630,4,1993,1,1993.0,1994,0,2,1,0.0,5
7,1688,4,5,1675.0,528.0,2.0,1688,4,1988,2,1988.0,1988,5,2,0,102.0,6
7,1341,3,4,1300.0,506.0,2.0,1341,4,1990,1,1990.0,1990,1,1,1,0.0,5
5,954,3,3,911.0,576.0,2.0,954,3,1976,1,1976.0,1976,0,1,0,0.0,6
3,1040,3,3,0.0,400.0,2.0,1040,0,1949,1,1949.0,1950,0,2,0,340.0,6
7,1789,3,3,858.0,546.0,2.0,872,3,2001,3,2001.0,2001,3,2,1,513.0,7
6,1537,4,4,1319.0,462.0,2.0,1537,3,1962,2,1962.0,2005,4,1,0,237.0,7
5,884,3,3,884.0,270.0,1.0,884,3,1951,3,1951.0,1991,0,1,0,0.0,4
8,1489,4,4,1489.0,776.0,2.0,1489,4,2006,2,2006.0,2006,4,2,1,0.0,7
6,1309,3,4,1040.0,484.0,2.0,1309,3,1974,2,1974.0,1999,2,1,0,99.0,5
6,2521,3,3,942.0,576.0,2.0,1291,4,1973,3,1973.0,1973,4,2,0,0.0,10
8,1634,4,4,1626.0,866.0,3.0,1634,4,2006,2,2006.0,2006,4,2,1,248.0,7
7,1714,3,3,980.0,496.0,2.0,980,4,1988,1,1988.0,1988,3,2,0,42.0,7
7,2454,3,3,819.0,576.0,2.0,1312,3,1879,1,1950.0,1987,4,2,1,0.0,8
6,1216,3,3,1216.0,336.0,1.0,1216,3,1969,1,1969.0,1969,0,1,0,200.0,5
8,1419,4,4,1419.0,567.0,2.0,1419,4,2007,2,2007.0,2007,4,2,1,0.0,7
6,980,3,3,945.0,0.0,0.0,980,4,1975,0,1975.0,1975,0,2,0,250.0,4
6,1573,4,4,756.0,440.0,2.0,769,4,2000,1,2000.0,2000,0,2,1,216.0,4
6,2443,4,4,1158.0,744.0,3.0,1158,4,2004,2,2004.0,2004,4,2,1,353.0,9
8,2362,4,4,1220.0,1105.0,2.0,1220,5,1998,2,1998.0,1998,3,2,1,0.0,8
10,2775,5,4,1237.0,880.0,2.0,1521,3,1893,1,1988.0,2000,4,3,0,0.0,9
8,2014,4,4,2014.0,864.0,3.0,2014,4,1980,2,1980.0,1980,4,2,0,115.0,6
7,2520,4,4,1203.0,721.0,3.0,1214,4,1995,2,1995.0,1995,3,2,1,290.0,9
6,1494,3,3,1208.0,461.0,2.0,1494,3,1974,3,1974.0,2002,2,2,0,250.0,7
5,616,3,3,616.0,205.0,1.0,616,3,1921,1,1921.0,1950,0,1,0,0.0,4
6,1465,3,3,789.0,393.0,2.0,789,4,1998,3,1998.0,1998,4,2,1,0.0,7
8,1629,4,4,3206.0,880.0,3.0,1629,4,2003,2,2003.0,2004,4,2,1,296.0,7
5,912,3,3,912.0,275.0,1.0,912,3,1958,2,1958.0,1958,0,1,0,1.0,5
7,1552,4,4,1552.0,782.0,3.0,1552,4,2005,2,2005.0,2006,0,2,1,196.0,7
7,1430,4,4,1413.0,605.0,2.0,1430,4,2001,2,2001.0,2002,0,2,1,0.0,6
6,1458,3,3,729.0,440.0,2.0,729,4,1999,1,1999.0,1999,2,2,1,1129.0,5
6,1488,3,3,1488.0,552.0,2.0,1488,4,1968,2,1968.0,1968,4,2,1,0.0,7
7,1582,4,4,770.0,520.0,2.0,770,4,2004,2,2004.0,2004,0,2,1,0.0,6
4,864,3,4,864.0,660.0,2.0,864,3,1970,1,1989.0,1970,0,1,0,0.0,5
5,1838,4,3,732.0,372.0,2.0,734,4,2005,3,2005.0,2005,4,2,1,0.0,7
5,816,4,4,816.0,264.0,1.0,816,3,1982,1,1982.0,2008,5,1,0,0.0,5
4,1529,3,3,0.0,240.0,1.0,1088,0,1945,1,1945.0,1950,0,2,0,0.0,9
9,2276,4,5,2271.0,1348.0,3.0,2276,4,2008,2,2008.0,2008,4,2,1,554.0,7
5,1077,3,3,961.0,338.0,1.0,1077,2,1920,1,1920.0,1950,0,1,0,0.0,6
8,2161,4,5,1582.0,789.0,3.0,1610,5,2007,3,2007.0,2007,4,1,1,300.0,8
7,1409,4,4,1409.0,576.0,2.0,1409,4,2002,2,2002.0,2002,4,1,1,0.0,4
5,1114,3,4,1114.0,576.0,2.0,1114,3,2004,1,2004.0,2004,0,1,1,0.0,6
5,1073,3,3,1073.0,515.0,2.0,1073,3,1965,2,1965.0,1965,0,1,0,168.0,6
10,2402,5,5,3094.0,672.0,3.0,2402,5,2008,3,2008.0,2008,4,2,1,200.0,10
6,1232,3,3,1232.0,516.0,2.0,1232,4,1984,1,1984.0,1984,0,2,1,0.0,6
6,1440,4,4,1344.0,920.0,4.0,1440,4,1993,1,1993.0,1993,0,2,1,0.0,8
6,1488,3,3,1488.0,738.0,2.0,1488,3,1950,2,1950.0,1950,3,2,0,44.0,6
7,1509,4,4,783.0,393.0,2.0,807,4,2003,3,2003.0,2003,4,2,1,0.0,8
5,845,3,4,845.0,264.0,1.0,845,3,1982,1,1982.0,2005,0,1,0,0.0,6
10,2945,5,4,1410.0,641.0,3.0,1426,5,2006,3,2006.0,2006,4,3,1,1031.0,10
6,1431,3,3,1099.0,296.0,1.0,1431,4,1962,2,1962.0,1962,4,1,0,305.0,6
5,892,3,3,892.0,288.0,1.0,892,3,1967,2,1967.0,1967,0,1,0,60.0,5
7,1329,3,3,1329.0,441.0,2.0,1329,3,1960,1,1960.0,1960,4,1,0,128.0,5
5,1779,3,3,1763.0,454.0,2.0,1779,3,1955,1,1955.0,1974,4,1,0,0.0,6
7,1555,4,4,1373.0,660.0,3.0,1555,4,2007,3,2007.0,2007,3,2,1,130.0,7
6,1236,3,3,768.0,384.0,1.0,788,3,1925,1,1985.0,1950,4,2,1,0.0,6
7,1651,3,3,831.0,450.0,2.0,873,4,1999,3,1999.0,1999,3,2,1,0.0,7
5,886,3,3,190.0,273.0,1.0,886,2,1938,1,1938.0,1996,0,1,0,0.0,4
6,1700,4,4,1682.0,544.0,2.0,1700,4,2003,2,2003.0,2003,0,2,1,120.0,7
6,1846,3,3,1040.0,315.0,1.0,1168,3,1949,1,1949.0,1950,4,2,0,320.0,7
5,1920,4,4,1052.0,451.0,2.0,1252,3,1958,1,1958.0,1958,4,2,0,0.0,8
4,1088,3,3,1088.0,520.0,2.0,1088,3,1963,1,2002.0,1963,0,1,0,20.0,4
4,1362,3,3,1040.0,768.0,3.0,1362,3,1957,2,1982.0,1957,4,1,0,160.0,6
6,1314,4,4,1314.0,440.0,2.0,1314,4,2006,2,2006.0,2006,4,2,1,0.0,6
6,1294,3,4,1278.0,496.0,2.0,1294,4,1991,2,1991.0,1991,0,2,0,88.0,6
7,1274,4,4,1274.0,508.0,2.0,1274,4,2005,2,2005.0,2007,0,2,1,80.0,6
7,1689,4,4,1689.0,954.0,3.0,1689,4,2007,2,2007.0,2007,0,2,1,0.0,7
9,1641,5,5,1641.0,885.0,3.0,1641,5,2008,3,2008.0,2008,0,2,1,406.0,7
7,1079,3,3,570.0,249.0,1.0,617,3,1948,1,1948.0,1950,4,1,0,0.0,5
5,984,3,2,984.0,308.0,1.0,984,3,1959,1,1959.0,1959,0,1,0,164.0,5
4,960,3,2,960.0,308.0,1.0,960,3,1920,1,1997.0,1950,0,1,1,0.0,5
5,1044,2,2,540.0,504.0,2.0,1044,3,1952,1,1952.0,1952,0,1,0,0.0,4
5,1633,3,4,1027.0,240.0,1.0,1027,3,1948,1,1948.0,2009,4,1,0,0.0,7
6,1137,3,4,1112.0,551.0,2.0,1137,4,1987,1,1987.0,1987,3,2,0,72.0,5
6,1380,3,3,1380.0,364.0,1.0,1380,3,1963,1,1963.0,1963,0,1,0,295.0,6
6,1256,4,4,1256.0,578.0,2.0,1256,4,1986,1,1986.0,1986,2,2,0,228.0,6
5,1142,3,3,1142.0,528.0,2.0,1142,4,1976,3,1976.0,1976,1,1,1,0.0,6
6,2158,3,4,1202.0,576.0,2.0,2158,3,1950,1,1950.0,2001,4,2,0,0.0,7
8,1629,4,4,1616.0,808.0,3.0,1629,4,2002,3,2002.0,2003,4,2,1,236.0,9
6,1080,3,3,1084.0,484.0,2.0,1080,3,1983,1,1983.0,1983,0,1,1,0.0,5
7,2646,4,4,1347.0,656.0,3.0,1372,4,1993,2,1993.0,1993,3,2,1,256.0,9
7,1491,4,4,738.0,484.0,2.0,738,4,2006,2,2006.0,2006,4,2,1,0.0,7
6,1694,3,3,392.0,398.0,2.0,924,4,1994,3,1994.0,1994,3,2,1,32.0,7
5,1080,3,4,684.0,0.0,0.0,684,2,1890,0,1890.0,1996,0,1,0,0.0,5
6,1422,4,4,704.0,440.0,2.0,704,4,2005,3,2005.0,2006,4,2,1,0.0,7
7,1301,4,4,1293.0,572.0,2.0,1301,4,2006,2,2006.0,2006,4,2,1,0.0,5
7,2093,3,3,791.0,542.0,2.0,1236,4,1986,3,1986.0,1991,3,2,0,123.0,7
5,1073,3,3,1073.0,270.0,1.0,1073,3,1967,2,1967.0,1967,0,1,0,340.0,6
7,1506,4,4,1494.0,672.0,2.0,1506,4,2005,2,2005.0,2006,4,2,1,143.0,7
7,1334,3,3,1334.0,477.0,2.0,1334,3,1967,2,1967.0,1967,0,2,0,264.0,7
7,1295,4,4,0.0,312.0,1.0,1295,0,1986,2,1986.0,1986,0,2,0,0.0,5
7,1344,3,4,672.0,456.0,2.0,672,3,1929,1,1979.0,1990,4,1,0,0.0,6
5,732,3,3,732.0,240.0,1.0,732,3,1952,1,1952.0,1952,0,1,0,0.0,4
8,1468,4,4,1468.0,904.0,3.0,1468,4,2008,2,2008.0,2008,4,2,1,0.0,6
6,1069,3,3,1069.0,440.0,2.0,1069,4,1975,2,1975.0,1975,1,2,0,0.0,4
5,1040,3,3,1040.0,499.0,2.0,1040,4,1975,1,1975.0,1975,0,1,1,0.0,6
5,999,3,3,925.0,308.0,1.0,999,4,1963,1,1963.0,1963,0,1,0,0.0,6
7,1349,3,3,1349.0,539.0,2.0,1349,4,2000,1,2000.0,2001,0,2,1,108.0,6
7,1442,3,3,1424.0,500.0,2.0,1442,4,1990,2,1990.0,1990,0,2,1,0.0,5
4,747,3,3,747.0,220.0,1.0,747,3,1945,1,1945.0,1950,0,1,0,0.0,4
8,1578,4,5,1573.0,840.0,3.0,1578,4,2008,3,2008.0,2009,4,2,1,194.0,7
5,882,3,3,0.0,308.0,1.0,882,0,1956,1,1956.0,1956,0,1,1,0.0,4
7,1511,4,4,1368.0,398.0,2.0,1511,4,2002,3,2002.0,2002,3,2,1,40.0,5
6,1128,3,3,1302.0,480.0,2.0,1128,3,1964,1,1964.0,1964,3,1,0,138.0,6
7,1312,3,3,1312.0,495.0,2.0,1312,3,1958,2,1958.0,2001,4,1,0,125.0,6
5,1302,3,3,630.0,264.0,1.0,630,3,1972,1,1972.0,1972,0,2,0,356.0,6
9,2696,5,5,2846.0,958.0,3.0,2696,5,2003,3,2003.0,2004,4,2,1,1095.0,10
7,1356,4,4,628.0,484.0,2.0,628,4,2007,3,2007.0,2007,4,2,1,0.0,6
9,2184,5,5,1104.0,836.0,3.0,1130,5,2008,3,2008.0,2008,4,2,1,154.0,10
7,1964,3,3,803.0,483.0,2.0,1098,3,1976,2,1976.0,1976,4,2,0,660.0,8
8,1321,4,4,1312.0,484.0,2.0,1321,4,1990,2,1990.0,1990,3,1,1,0.0,4
8,1646,4,4,1594.0,525.0,2.0,1646,5,2004,3,2004.0,2005,4,2,1,186.0,5
7,1260,4,3,1260.0,598.0,2.0,1260,4,1983,1,1983.0,1983,0,2,0,174.0,6
5,1316,3,3,926.0,484.0,2.0,926,3,1929,1,1974.0,2001,0,1,0,0.0,6
5,1432,3,3,264.0,360.0,2.0,768,2,1910,1,1910.0,2002,0,2,0,0.0,7
7,1958,4,4,779.0,499.0,2.0,1029,4,1994,2,1994.0,2001,3,2,1,0.0,7
8,1788,4,5,1753.0,522.0,2.0,1788,4,2001,2,2001.0,2001,3,2,1,0.0,7
8,1935,4,3,832.0,552.0,2.0,832,4,2009,3,2009.0,2009,0,2,1,110.0,8
6,1969,3,3,1272.0,400.0,2.0,1272,3,1938,1,1938.0,1958,4,2,0,0.0,9
7,1986,4,4,847.0,434.0,2.0,847,4,2003,3,2003.0,2003,4,2,1,196.0,9
7,1214,4,4,1214.0,520.0,2.0,1214,4,2009,2,2010.0,2010,0,2,1,0.0,6
8,1342,4,4,1342.0,550.0,2.0,1342,4,2006,3,2007.0,2007,4,2,1,176.0,6
8,2898,4,4,1565.0,665.0,2.0,2898,4,1976,3,1976.0,1976,4,2,0,0.0,10
8,2004,4,4,870.0,644.0,3.0,878,5,2002,3,2002.0,2002,4,2,1,0.0,8
6,986,3,3,960.0,180.0,1.0,986,3,1926,1,1926.0,1950,4,1,0,0.0,5
7,1108,3,4,637.0,280.0,1.0,1108,3,1930,1,1930.0,1950,4,1,1,0.0,6
3,1214,3,3,672.0,936.0,3.0,694,3,1915,1,1998.0,1950,0,1,1,0.0,6
8,2217,4,4,2217.0,621.0,2.0,2217,3,1970,1,1970.0,1970,3,2,1,0.0,8
6,2201,4,4,697.0,432.0,2.0,1575,4,1966,1,1966.0,1966,4,2,0,0.0,8
7,1220,4,4,1220.0,397.0,2.0,1220,4,2005,3,2005.0,2006,4,2,1,16.0,5
7,1378,3,4,689.0,360.0,2.0,689,3,1928,1,1928.0,2005,4,2,0,0.0,7
4,930,3,4,0.0,308.0,1.0,930,0,1946,1,1946.0,2006,0,1,0,0.0,6
5,988,3,3,988.0,264.0,1.0,988,3,1958,1,1958.0,1958,0,1,0,0.0,5
8,1964,4,4,1964.0,892.0,3.0,1964,5,2005,3,2005.0,2006,4,2,1,674.0,7
7,1270,4,4,1270.0,524.0,2.0,1270,4,2005,2,2005.0,2006,0,2,1,0.0,6
5,2240,3,3,0.0,528.0,2.0,1120,0,1979,1,1979.0,1979,0,2,0,0.0,12
8,1494,4,4,1494.0,478.0,2.0,1494,4,1994,3,1994.0,1995,4,1,1,0.0,5
5,1364,3,3,1179.0,331.0,1.0,1364,2,1957,2,1957.0,1957,4,1,0,0.0,6
9,2153,4,5,1440.0,736.0,3.0,1476,5,2000,3,2000.0,2000,5,2,1,204.0,8
4,1336,3,3,637.0,570.0,1.0,897,3,1920,1,1994.0,1950,0,1,0,0.0,7
7,1656,4,4,746.0,397.0,2.0,760,4,2003,3,2003.0,2004,4,2,1,92.0,7
6,1499,4,4,781.0,473.0,2.0,795,4,1995,2,1995.0,1995,3,2,1,68.0,6
8,2794,4,5,1462.0,810.0,3.0,1490,4,1995,3,1995.0,1996,3,2,1,506.0,9
6,2030,3,4,848.0,551.0,2.0,1118,3,1976,3,1976.0,1976,3,2,0,298.0,8
6,1254,3,3,1218.0,525.0,2.0,1254,3,1961,2,1961.0,1961,4,1,0,291.0,6
8,1989,4,4,1065.0,586.0,2.0,1091,4,2002,3,2002.0,2002,4,2,1,210.0,7
5,1898,3,3,1898.0,484.0,2.0,1898,3,1956,1,1956.0,1956,3,2,1,0.0,7
5,988,3,3,988.0,360.0,1.0,988,3,1966,1,1974.0,1966,0,1,0,52.0,5
7,1801,3,3,1501.0,484.0,2.0,1801,3,1959,3,1959.0,1997,3,2,0,0.0,6
5,1872,3,3,0.0,484.0,2.0,936,0,1976,1,1976.0,1976,0,2,0,0.0,8
8,2439,4,4,1531.0,560.0,2.0,1531,4,2001,3,2001.0,2001,3,2,1,256.0,7
8,1764,4,4,850.0,560.0,2.0,886,4,1999,1,1999.0,2000,3,2,1,192.0,7
5,1200,3,4,864.0,884.0,2.0,1200,3,1965,1,1977.0,1998,0,1,0,166.0,6
6,1030,3,3,494.0,264.0,1.0,494,3,1972,1,1973.0,1972,0,1,0,380.0,6
7,2034,3,4,1057.0,645.0,2.0,1057,4,1997,2,1998.0,1998,0,2,1,573.0,8
7,1405,4,4,1405.0,478.0,2.0,1405,4,2003,2,2003.0,2003,3,2,1,163.0,6
4,1229,3,3,1134.0,284.0,1.0,1229,3,1956,2,1956.0,1956,0,1,0,0.0,6
7,1932,4,4,979.0,610.0,2.0,992,4,2003,2,2003.0,2003,4,2,1,0.0,7
6,1299,3,4,967.0,494.0,2.0,1299,3,1954,1,1954.0,1995,3,1,0,0.0,6
7,1402,4,4,1258.0,648.0,3.0,1402,5,2006,3,2006.0,2007,4,0,1,72.0,7
7,1504,4,4,1346.0,457.0,2.0,1504,4,2005,3,2005.0,2006,4,2,1,16.0,7
6,1442,3,3,1442.0,301.0,1.0,1442,3,1958,2,1958.0,1958,0,1,0,243.0,7
7,1779,4,4,951.0,586.0,2.0,951,4,1999,3,1999.0,2000,3,2,1,0.0,7
8,1953,4,4,1082.0,1043.0,3.0,1082,4,2005,2,2005.0,2006,4,2,1,0.0,9
7,1909,4,4,872.0,529.0,2.0,872,4,2002,2,2002.0,2002,0,2,1,0.0,8
7,1630,4,4,868.0,436.0,2.0,868,4,2004,3,2004.0,2005,4,2,1,200.0,7
5,1250,3,2,686.0,280.0,1.0,686,3,1918,1,1955.0,1950,0,1,0,0.0,7
6,1328,3,3,1328.0,528.0,2.0,1328,3,1963,1,1963.0,1963,4,1,0,451.0,6
5,988,3,3,876.0,276.0,1.0,988,3,1950,1,1950.0,1950,0,1,0,0.0,6
6,1278,3,3,854.0,240.0,1.0,854,3,1954,1,1954.0,1954,0,1,0,0.0,6
6,1716,4,4,858.0,615.0,2.0,858,4,2005,2,2005.0,2005,0,2,1,0.0,7
2,498,3,3,498.0,216.0,1.0,498,3,1922,1,1922.0,1955,0,1,0,0.0,3
7,2840,4,4,1420.0,1314.0,4.0,1420,4,1978,3,1978.0,1978,4,2,1,168.0,8
6,987,3,3,483.0,280.0,1.0,483,3,1970,1,1987.0,1970,0,1,0,127.0,5
4,756,3,3,660.0,440.0,2.0,756,2,1927,1,1945.0,1950,0,1,0,0.0,4
8,1712,4,4,1712.0,701.0,3.0,1712,5,2002,2,2002.0,2003,4,2,1,270.0,8
6,1069,3,3,1069.0,440.0,2.0,1069,4,1977,2,1977.0,1977,2,2,0,0.0,4
7,1335,4,4,1335.0,575.0,2.0,1335,4,2006,2,2007.0,2007,0,2,1,0.0,6
8,1518,5,5,1518.0,588.0,2.0,1518,5,2003,2,2003.0,2004,4,1,1,472.0,6
8,1780,4,4,920.0,612.0,2.0,920,4,2007,3,2007.0,2007,4,2,1,0.0,6
4,1484,2,3,771.0,264.0,1.0,866,3,1910,1,1910.0,1950,0,2,0,0.0,6
5,1652,3,3,686.0,416.0,1.0,966,2,1915,1,1961.0,1950,0,2,1,0.0,7
7,2503,4,4,1223.0,564.0,2.0,1271,4,1990,2,1990.0,1990,3,2,1,272.0,7
8,2704,4,5,1952.0,538.0,2.0,2000,4,1972,3,1972.0,1995,3,2,0,0.0,9
8,1592,4,4,1556.0,484.0,2.0,1592,4,1994,3,1994.0,1995,3,2,1,519.0,7
7,1394,4,4,384.0,400.0,2.0,754,4,2003,3,2003.0,2003,3,2,1,0.0,7
4,1328,3,3,686.0,210.0,1.0,810,3,1925,1,1940.0,1950,0,1,0,0.0,8
8,1593,4,5,1593.0,682.0,2.0,1593,5,2001,3,2001.0,2002,4,1,1,0.0,5
4,720,3,3,720.0,0.0,0.0,720,3,1920,0,1920.0,1950,0,1,0,0.0,4
5,912,3,3,912.0,288.0,1.0,912,3,1964,1,1964.0,1964,0,1,0,0.0,5
8,1456,4,4,1273.0,400.0,2.0,1456,4,2003,3,2003.0,2003,3,2,1,40.0,7
7,1944,3,3,672.0,216.0,1.0,1272,3,1915,1,1915.0,1994,0,2,0,0.0,8
8,1502,4,4,1488.0,528.0,2.0,1502,4,1985,2,1985.0,1985,0,1,1,0.0,4
8,2064,4,4,1074.0,527.0,2.0,1074,4,2005,3,2005.0,2005,4,2,1,216.0,7
5,1576,3,3,1042.0,225.0,1.0,1042,3,1928,1,1928.0,1950,4,1,0,0.0,8
6,1658,3,3,773.0,431.0,2.0,773,4,1995,3,1995.0,1996,3,2,1,0.0,8
3,713,3,4,713.0,371.0,1.0,713,3,1930,1,1936.0,2001,0,1,1,0.0,5
7,2554,3,3,718.0,704.0,2.0,1576,3,1890,1,1996.0,1998,0,1,0,0.0,8
7,1374,4,4,384.0,400.0,2.0,744,4,2004,3,2004.0,2004,4,2,1,0.0,7
8,2574,4,5,1482.0,868.0,3.0,1482,5,2007,3,2007.0,2007,4,2,1,270.0,10
6,1548,3,4,804.0,440.0,2.0,804,4,1976,1,1976.0,1976,3,2,0,0.0,7
5,1404,3,3,1188.0,504.0,2.0,1404,3,1969,1,1969.0,2000,1,2,0,176.0,7
5,1440,3,3,720.0,480.0,2.0,720,3,1964,3,1964.0,1964,1,1,0,0.0,7
8,1803,4,4,1679.0,482.0,2.0,1803,4,1994,1,1994.0,1995,3,2,1,0.0,6
5,2200,3,3,1272.0,0.0,0.0,1272,3,1900,0,1900.0,2003,0,2,0,0.0,9
7,2037,4,4,672.0,472.0,2.0,1302,4,1996,3,1996.0,1996,3,2,1,0.0,8
4,896,3,3,0.0,280.0,1.0,896,0,1946,1,1946.0,1950,0,1,1,0.0,4
4,1281,3,3,1151.0,580.0,2.0,845,3,1925,1,1978.0,1993,0,2,0,0.0,6
8,1976,4,4,1044.0,885.0,3.0,1079,4,1998,3,1998.0,1998,5,2,1,242.0,7
6,1608,3,3,945.0,470.0,2.0,945,4,1997,3,1997.0,1997,3,2,1,0.0,7
5,1210,3,3,0.0,616.0,1.0,1210,0,1953,3,1953.0,1953,0,1,0,140.0,7
5,1612,3,3,988.0,363.0,1.0,1030,3,1950,1,1950.0,1997,0,1,0,0.0,7
5,1728,3,3,1216.0,371.0,1.0,1216,3,1953,1,1953.0,2004,4,1,0,0.0,7
8,2482,4,4,1094.0,642.0,3.0,1133,4,2005,3,2005.0,2006,4,2,1,245.0,9
7,2069,3,4,585.0,505.0,2.0,2069,4,1960,2,1960.0,2007,4,2,0,0.0,9
6,1478,3,3,1478.0,498.0,2.0,1478,3,1960,1,1960.0,1960,4,2,0,30.0,6
7,1724,4,4,796.0,616.0,2.0,806,4,2003,3,2003.0,2004,4,2,1,190.0,8
7,1425,3,3,1425.0,591.0,2.0,1425,4,1998,2,1998.0,1998,0,2,1,0.0,5
5,1322,3,3,672.0,280.0,1.0,899,3,1939,1,1939.0,1952,0,1,0,0.0,7
7,1428,3,3,712.0,576.0,2.0,848,3,1900,3,1985.0,1970,0,1,0,0.0,7
6,1194,3,3,1194.0,312.0,1.0,1194,3,1959,2,1959.0,1959,0,1,0,220.0,6
8,1818,4,5,895.0,774.0,3.0,895,5,2007,3,2007.0,2007,4,2,1,246.0,8
8,2956,4,5,1706.0,916.0,3.0,1718,4,2004,2,2004.0,2004,5,2,1,502.0,11
6,1210,3,3,1128.0,528.0,2.0,1210,3,1975,1,1975.0,1975,0,2,0,257.0,6
5,1641,3,3,1001.0,490.0,2.0,1001,4,1972,1,1972.0,1972,4,2,0,0.0,5
5,1053,3,5,1008.0,750.0,2.0,1053,3,1958,2,1998.0,1991,0,1,0,85.0,6
7,2125,4,4,1064.0,576.0,2.0,1064,5,1996,2,1996.0,1997,3,2,1,0.0,12
6,1072,3,4,547.0,525.0,2.0,1072,4,2005,3,2005.0,2005,0,1,1,76.0,5
6,1664,3,3,1664.0,616.0,2.0,1664,3,1978,1,1978.0,1978,0,2,0,0.0,10
7,1337,4,4,1405.0,511.0,2.0,1337,4,1999,3,1999.0,1999,2,2,1,0.0,5
8,1226,4,4,1226.0,484.0,2.0,1226,4,1978,3,1978.0,1978,3,1,0,0.0,4
4,1092,3,3,546.0,253.0,1.0,546,3,1972,1,1972.0,1972,0,1,0,0.0,5
6,1660,3,3,715.0,240.0,1.0,849,3,1934,1,1939.0,1995,4,1,0,0.0,6
6,1671,3,3,1427.0,484.0,2.0,1671,3,1978,2,1978.0,1986,3,2,1,101.0,7
7,1061,4,4,1054.0,462.0,2.0,1061,4,1990,1,1990.0,1991,0,1,1,0.0,4
